Country,Code,Strategy,Item,Cost_Original,Currency,Conversion,Cost_USD,NAP_Language
Mali,Mining Practice Reform,Promouvoir la réduction des émission et rejets de mercure et de l'exposition à cette substance,Formation des orpailleurs et des acheteurs d’or sur l’utilisation des EPI et les meilleures pratiques pour réduire l’exposition au mercure lors du brûlage des amalgames,50'000.00,USD,1,50000.00,FR
Mali,Mining Practice Reform,Promouvoir la réduction des émission et rejets de mercure et de l'exposition à cette substance,Identification d’options réalisables pour les technologies alternatives au mercure.,50'000.00,USD,1,50000.00,FR
Mali,Mining Practice Reform,Promouvoir la réduction des émission et rejets de mercure et de l'exposition à cette substance,Identification d’un établissement de formation professionnelle approprié.,0.00,USD,1,0.00,FR
Mali,Mining Practice Reform,Promouvoir la réduction des émission et rejets de mercure et de l'exposition à cette substance,Installation de 2 unités de traitement sans mercure et assistance aux bénéficiaires pour développer un plan d›affaires durable pouvant être répliqué par d’autres petites entreprises minières.,200'000.00,USD,1,200000.00,FR
Mali,Mining Practice Reform,Promouvoir la réduction des émission et rejets de mercure et de l'exposition à cette substance,"Sensibilisation des orpailleurs et des acheteurs d’or aux avantages du port d’EPI, y compris les masques à charbon actif.",20'000.00,USD,1,20000.00,FR
Mali,Mining Practice Reform,Promouvoir la réduction des émission et rejets de mercure et de l'exposition à cette substance,Validation et opérationnalisation du programme de formation.,10'000.00,USD,1,10000.00,FR
Mali,NAP Management,Impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national,Élaboration des termes de références pour la mise en place des comités et des DNS différents points focaux.,5'000.00,USD,1,5000.00,FR
Mali,NAP Management,Impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national,Identification des membres des comités,3'000.00,USD,1,3000.00,FR
Mali,NAP Management,Impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national,Identification ou recrutement  des relais communautaires et FNOM élaboration des TdR.,5'000.00,USD,1,5000.00,FR
Mali,NAP Management,Impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national,Implication des ministères concernés pour identifier les documents de planification et les documents d’orientation stratégiques qui devraient prendre en compte l’EMAPE.,5'000.00,USD,1,5000.00,FR
Mali,NAP Management,Impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national,Mise à la disposition des décideurs politiques d’une expertise sur les priorités liées à l’EMAPE grâce à l’expertise interdisciplinaire du comité de suivi du plan.,5'000.00,USD,1,5000.00,FR
Mali,NAP Management,Impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national,Publication des résultats et partage avec les parties prenantes lors d’un forum national,50'000.00,USD,1,50000.00,FR
Mali,NAP Management,Impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national,"Réalisation tous les trois ans d’inventaires au niveau national portant sur les pratiques minières, la démographie, la taille du secteur et l'utilisation du mercure.",100'000.00,USD,1,100000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,"Collaboration avec des partenaires institutionnels, tels que le CNLTE, le comité interministériel pour prévenir les violences graves contre les enfants, MPFEF, MEN et MEFP, pour s’assurer que les politiques nationales traitent de manière adéquate la présence d’enfants sur les sites miniers artisanaux et pour identifier les lacunes des programmes sociaux existants.",3'000.00,USD,1,3000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,"En collaboration avec la FEMIMA et d’autres acteurs, développer une stratégie de communication sur l’exposition au mercure ciblant les
femmes, les enfants et d’autres populations vulnérables.",5'000.00,USD,1,5000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,"Évaluation des résultats du projet pilote et extension du programme de garderies à d’autres sites miniers, le cas échéant.",10'000.00,USD,1,10000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,Identification d’un site pour la mise en œuvre d’un programme pilote de garderie.,3'000.00,USD,1,3000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,"Identification des documents de planification nationale, tels que le Plan National de Lutte Contre le Travail des Enfants (2011- 2021) et la Politique Nationale de Promotion et de Protection de l’Enfant (2015-2019), qui devront être mis à jour.",3'000.00,USD,1,3000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,"Identification des priorités pour soutenir l’implication des femmes dans la prise de décision d’EMAPE en collaboration avec les groupes de femmes, y compris, mais sans s’y limiter, la FEMIMA.",7'500.00,USD,1,7500.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,Organisation d’un atelier régional pour les parties prenantes à Kayes sur le thème des femmes et des enfants engagés dans EMAPE.,5'000.00,USD,1,5000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,"Participation active des groupes de femmes à la mise en œuvre, au suivi et à l’évaluation de ce plan d’action national.",0.00,USD,1,0.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,Production de matériel de communication et organisation d’activités de sensibilisation par le biais des médias locaux et des centres de formation mobiles qui se rendent dans les écoles et sur les sites miniers.,10'000.00,USD,1,10000.00,FR
Mali,Protecting Vulnerable Populations,Prévenir l’exposition des populations vulnérables au mercure utilisé dans l’EMAPE.,Recrutement et formation du personnel de la garderie ; Recrutement et formation du personnel de la garderie en matériels de jeux,1'000.00,USD,1,1000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Approvisionnement régulier et ponctuel des centres de santé en médicament,0.00,USD,1,0.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Chimioprévention chez les enfants de moins de 5 ans et les femmes enceintes.,6'000.00,USD,1,6000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,"Communication pour un changement de comportement à l’égard des mineurs du secteur de l’EMAPE d’or, en particulier en ce qui concerne la protection des femmes et des enfants.",25'000.00,USD,1,25000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Construction de latrines sur les sites EMAPE d’or.,50'000.00,USD,1,50000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Distribution et surveillance de l’utilisation des moustiquaires dans les campements miniers.,1'000.00,USD,1,1000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Dotation en équipement de transport pour les interventions d’urgence.,50'000.00,USD,1,50000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Forage de puis pour assurer l’approvisionnement des mineurs artisanaux en eau potable (pour les sites qui n’en disposent pas).,85'000.00,USD,1,85000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Formation des orpailleurs et des tombolomas aux gestes de premiers secours.,3'000.00,USD,1,3000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,"Formulation de directives nationales concernant le diagnostic et la prise en charge, ainsi que la formation du personnel de santé. ",5'800.00,USD,1,5800.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Inspection régulière des sites et des conditions de travail en rapport avec la santé et la sécurité au travail.,10'000.00,USD,1,10000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Intégration de la thématique de l’intoxication au mercure dans la formation de base du personnel de santé.,3'500.00,USD,1,3500.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Mise en place d’une réglementation ou d’un code de conduite en matière de santé et sécurité au travail dans le secteur de l’EMAPE d’or.,5'000.00,USD,1,5000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,"Plaidoyer auprès des décideurs et des responsables de communautés pour la prise
en compte de la question du mercure dans l’EMAPE d’or au Mali",10'000.00,USD,1,10000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Plaidoyer pour l’amélioration du cadre législatif et réglementaire concernant l’utilisation du mercure dans le secteur de l’EMAPE d’or au Mali.,10'000.00,USD,1,10000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,"Promotion de l’utilisation optimale des moyens de protection collectifs et/ou individuels pour le brûlage de l’amalgame (cornues, masques adaptés, etc.).",15'000.00,USD,1,15000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,"Promotion de méthodes simples de désinfection de l’eau (ébullition, produits de désinfection rapide, etc.).",3'000.00,USD,1,3000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,"Renforcement des capacités techniques et opérationnelles du système de santé en matière de diagnostic, de prise en charge et de suivi de l’intoxication au mercure (formation, laboratoire de toxicologie, centre antipoison, etc.).",50'000.00,USD,1,50000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Traitement au niveau de la communauté des cas simples de paludisme détectés sur les sites.,6'000.00,USD,1,6000.00,FR
Mali,Public Health,Stratégie de santé publique relative à l'exposition au mercure des mineurs et de leurs communautés,Traitement insecticide régulier des gîtes larvaires.,5'000.00,USD,1,5000.00,FR
Mongolia,Education and Awareness,"Enable ASG miners' access to information on ASG related laws and regulations, mercury free technology, occupational health and safety norms and standards, mercury impacts, health and social insurance and protection through online platform, social media and local media channels","""Support ""ASM knowledge center"" by enriching the platform with simple, user friendly and visual information and news on ASGM regulation and compliance, low environmental impact and mercury free technology, fair mined gold, mercury impacts, health, occupational safety, social protection and develop user friendly, simple and visual",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Education and Awareness,"Enable ASG miners' access to information on ASG related laws and regulations, mercury free technology, occupational health and safety norms and standards, mercury impacts, health and social insurance and protection through online platform, social media and local media channels","Broadcast documentary film and short videos through local TV channels and disseminate news on mercury impacts on human health, mercury free technology and responses in cases of exposure to mercury targeting specific groups",50'000'000.00,MNT,2848.63,17574.95,EN
Mongolia,Education and Awareness,"Enable ASG miners' access to information on ASG related laws and regulations, mercury free technology, occupational health and safety norms and standards, mercury impacts, health and social insurance and protection through online platform, social media and local media channels",Further develop Facebook- based platform and ensure easy access and use of the information available on online platform,100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Education and Awareness,"Organize systematic trainings to ASG miners to provide knowledge on laws and regulations, human rights, gender, employment relations, environment, occupational health and safety, mercury impacts, sanitation and hygiene, insurances, social protection services","Assist and collaborate with NGOs and industry associations in organizing trainings, campaign and events for ASG miners to provide knowledge and information on legal framework, human rights, gender, labour relations, environment, health and safety, mercury impacts and social protection and support initiatives that positively influence ASG miners' behaviours and attitudes",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Education and Awareness,"Organize systematic trainings to ASG miners to provide knowledge on laws and regulations, human rights, gender, employment relations, environment, occupational health and safety, mercury impacts, sanitation and hygiene, insurances, social protection services","By engaging CSOs that work in the areas of protecting rights of disabled people, prevent risks of disability due to inadequate use of mercury, develop handouts and materials targeted to disabled people, disseminate information",80'000'000.00,MNT,2848.63,28119.92,EN
Mongolia,Education and Awareness,"Organize systematic trainings to ASG miners to provide knowledge on laws and regulations, human rights, gender, employment relations, environment, occupational health and safety, mercury impacts, sanitation and hygiene, insurances, social protection services","Develop special training modules and a set of materials on mercury impacts, necessity not to get involved in illegal use, trade, storage and transportation of mercury measures accidental mercury and organize and immediate in cases of exposure to regular campaigns and trainings for target groups by engaging Governor's office, health centers and schools at soum level where ASGM is concentrated",80'000'000.00,MNT,2848.63,28119.92,EN
Mongolia,Education and Awareness,"Organize systematic trainings to ASG miners to provide knowledge on laws and regulations, human rights, gender, employment relations, environment, occupational health and safety, mercury impacts, sanitation and hygiene, insurances, social protection services",Organize trainings and awareness raising events on children’s rights and protection in collaboration with local authorities responsible for children and families and by engaging school social workers and other relevant stakeholders and reduce engagement and laboring of children in ASGM activities,15'000'000.00,MNT,2848.63,5272.49,EN
Mongolia,Education and Awareness,"Organize systematic trainings to ASG miners to provide knowledge on laws and regulations, human rights, gender, employment relations, environment, occupational health and safety, mercury impacts, sanitation and hygiene, insurances, social protection services","Show the exhibition ""Mercury-Silent Death"" in soums with primary rock deposits and organize campaign and events to raise awareness on mercury impacts",150'000'000.00,MNT,2848.63,52724.85,EN
Mongolia,Education and Awareness,"Organize systematic trainings to ASG miners to provide knowledge on laws and regulations, human rights, gender, employment relations, environment, occupational health and safety, mercury impacts, sanitation and hygiene, insurances, social protection services","Take measures to prevent and disputes, crime, domestic violence among miners and between miners and local community",40'000'000.00,MNT,2848.63,14059.96,EN
Mongolia,Education and Awareness,Provide information and knowledge on negative impacts and risks of exposure to mercury and its compounds as well as occupational health and safety aspects of ASGM,"Disseminate information and deliver knowledge on mercury impacts on human health and risks to exposure to local community, miners as well as vulnerable groups that are vulnerable to exposure",105'000'000.00,MNT,2848.63,36907.40,EN
Mongolia,Education and Awareness,Provide information and knowledge on negative impacts and risks of exposure to mercury and its compounds as well as occupational health and safety aspects of ASGM,"Distribute information on the benefits of health and social insurance services, aids and services covered by the insurances, importance of social insurance, pensions and allowances to ASG miners through Soum Social Insurance Divisions and reach out every miner by effectively using national and local TV channels, social media and ICT tools",70'000'000.00,MNT,2848.63,24604.93,EN
Mongolia,Education and Awareness,Provide information and knowledge on negative impacts and risks of exposure to mercury and its compounds as well as occupational health and safety aspects of ASGM,"Promote, disseminate and introduce Interactive training module on chemicals safety developed by WHO, promote mobile phone applications and provide instructions on usage",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Education and Awareness,Provide information and knowledge on negative impacts and risks of exposure to mercury and its compounds as well as occupational health and safety aspects of ASGM,"Provide a guidance and instructions on diagnosis and treatment of chemical incidents and poisoning to medical and healthcare staff and conduct regular trainings on how to detect, diagnose and treat physical and mental changes and diseases due to exposure to mercury",130'000'000.00,MNT,2848.63,45694.87,EN
Mongolia,Education and Awareness,Provide information and knowledge on negative impacts and risks of exposure to mercury and its compounds as well as occupational health and safety aspects of ASGM,"Provide reproductive health, sexual and family planning education to young miners and the women",80'000'000.00,MNT,2848.63,28119.92,EN
Mongolia,Education and Awareness,Provide information and knowledge on negative impacts and risks of exposure to mercury and its compounds as well as occupational health and safety aspects of ASGM,Provide soum medical staff with the information necessary to promote and consult on consequences of mercury and its impacts on human health,80'000'000.00,MNT,2848.63,28119.92,EN
Mongolia,Education and Awareness,Provide information and knowledge on negative impacts and risks of exposure to mercury and its compounds as well as occupational health and safety aspects of ASGM,"Train medical and healthcare staff of aimags and soums with ASGM sites on diagnosis and treatment of occupational diseases, work related illnesses and emergency medical services in case of injuries and traumas",90'000'000.00,MNT,2848.63,31634.91,EN
Mongolia,Formalization,Enhance capacities of government staff and strengthen physical resources of research institutions and laboratories,"Assess feasibility of establishing gold trade centers affiliated to BoM, allowing branches of commercial banks to engage in gold trading as well as setting up specialized gold exchange in aimag centers and organize necessary policy dialogues and knowledge exchange and capacity building trainings and workshops",130'000'000.00,MNT,2848.63,45694.87,EN
Mongolia,Formalization,Enhance capacities of government staff and strengthen physical resources of research institutions and laboratories,"Develop a procedure to purchase, store and transport and assay gold mined through ASGM",40'000'000.00,MNT,2848.63,14059.96,EN
Mongolia,Formalization,Enhance capacities of government staff and strengthen physical resources of research institutions and laboratories,Ensure better control over origin of gold mined by ASGM through improving Due diligence of BOM,30'000'000.00,MNT,2848.63,10544.97,EN
Mongolia,Formalization,Enhance capacities of government staff and strengthen physical resources of research institutions and laboratories,"Further improve technical conditions of ASM Information Database of MRPA to enable relevant administrators from local government to access, download and upload data and information",110'000'000.00,MNT,2848.63,38664.89,EN
Mongolia,Formalization,Enhance capacities of government staff and strengthen physical resources of research institutions and laboratories,Make investment to strengthen technical and technological capacities of National Assaying Laboratory and enable condition for establishing local assaying divisions in aimags and soums where ASGM is heavily concentrated.,200'000'000.00,MNT,2848.63,70299.80,EN
Mongolia,Formalization,Enhance capacities of government staff and strengthen physical resources of research institutions and laboratories,"Strengthen capacity of staff (staff in charge of environment, OHS, research and analysis, land and licensing, technology etc.) of central and local government organizations to provide advisory and methodological support and deliver training and advocacy activities on occupational health and safety, mercury impacts and risks, Minamata contention environment and rehabilitation methods through Training of Trainers (ToT) and provision of learning and teaching materials, manuals, guidelines and information",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Formalization,Enhance capacities of government staff and strengthen physical resources of research institutions and laboratories,Strengthen physical and human capacities of research organizations affiliated to MET and provide assistance to raise funds and implement pilot projects,200'000'000.00,MNT,2848.63,70299.80,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals",Carry out registration of miners,110'000'000.00,MNT,2848.63,38664.89,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals","Conduct ASM Survey every three years, estimate ASGM indicators necessary for measuring NAP implementation progress",450'000'000.00,MNT,2848.63,158174.55,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals",Conduct assessment on the progress of implementation of the Regulation for extraction through ASM of minerals,20'000'000.00,MNT,2848.63,7029.98,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals",Ensure that soum Governor's Office takes measures to oversee the implementation of decisions on illegal mining operations and environmental damages and make publicly available and open records and ASGM's actions and performance on implementation,40'000'000.00,MNT,2848.63,14059.96,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals","Establish ASGM inter- ministerial council for effective coordination and implementation of regulations, programs and policies on ASGM and NAP and approve its membership and procedures for operations",0.00,MNT,2848.63,0.00,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals","Identify gold reserve sites to be used for ASGM purpose at national level, update registration and make the information open and accessible to ASG miners",150'000'000.00,MNT,2848.63,52724.85,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals","Make assessment of existing policies and legislations regulating ASGM, including land use for ASGM, permits and licenses, gold supply and trading, international and domestic market, labour relations and make necessary revisions of inconsistencies, overlaps and gaps.",50'000'000.00,MNT,2848.63,17574.95,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals","Obligate ASGM organizations to provide report to the soum governor's offices and ensure that soum Governor's office identifies next actions, based on reports and performance of ASG miners' organizations, and incorporate into soum development policy and programme",0.00,MNT,2848.63,0.00,EN
Mongolia,Formalization,"Strengthen and optimize accountability mechanism, inter- ministerial coordination, institutional structure and mandate for enforcement of Regulation on extraction of minerals",Provide methodological advice and instructions to ASGM partnerships and cooperatives to take measures in response to results of monitoring and evaluation and to remedy their violations and breaches,60'000'000.00,MNT,2848.63,21089.94,EN
Mongolia,Market-based Mechanisms,Introduce market- based mechanism to support responsible ASGM,"Promote internationally recognized responsible mining standards and certifications such as Fair mined certification, OECD Due diligence, provide technical assistance to ASG organizations to introduce these standards and increase export of eco gold",150'000'000.00,MNT,2848.63,52724.85,EN
Mongolia,Market-based Mechanisms,Introduce market- based mechanism to support responsible ASGM,Provide support to the BoM to export fair mined eco gold to international market,100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Market-based Mechanisms,Introduce market- based mechanism to support responsible ASGM,"Take initiatives to introduce voluntary reporting in ASGM and organize national forums, trainings and provide advisory service to interested ASGM partnerships",40'000'000.00,MNT,2848.63,14059.96,EN
Mongolia,Mercury Trade Control,"Take measures to track, detect, stop illegal mercury trade and stop illegal mercury use in ASGM",Ensure adequate supply of equipment and clothing for officers in charge of illegal mercury trade track and detection to ensure their safety and occupational health and sanitary conditions,270'000'000.00,MNT,2848.63,94904.73,EN
Mongolia,Mercury Trade Control,"Take measures to track, detect, stop illegal mercury trade and stop illegal mercury use in ASGM","Identify border points that have substantial risks of cross-border as well as domestic mercury trade (shopping centers, markets, wholesale trade centers, blacksmith workshops, medical centers and laboratories using mercury storage facility) and elaborate an Action plan for implementation",230'000'000.00,MNT,2848.63,80844.77,EN
Mongolia,Mercury Trade Control,"Take measures to track, detect, stop illegal mercury trade and stop illegal mercury use in ASGM","Investigate enterprises that use toxic and dangerous chemicals in production and take measure to enforce ""Regulation of storing, transporting, using and disposing toxic and dangerous chemicals""",70'000'000.00,MNT,2848.63,24604.93,EN
Mongolia,Mercury Trade Control,"Take measures to track, detect, stop illegal mercury trade and stop illegal mercury use in ASGM","Strengthen knowledge and qualifications of border, customs and police staff to inspect, detect and monitor illegal trade of mercury",80'000'000.00,MNT,2848.63,28119.92,EN
Mongolia,Mercury Trade Control,"Take measures to track, detect, stop illegal mercury trade and stop illegal mercury use in ASGM",Take measures to ensure protection and safety of mercury stock warehouse,300'000'000.00,MNT,2848.63,105449.70,EN
Mongolia,Mining Practice Reform,Enable better occupational and labour safety in ASGM and ensure effective implementation of occupational health and safety norms and standards and reduce injuries and accidents in ASGM sites,Improve enforcement of “Regulation on Safety of Artisanal Mining” and ensure that every artisanal miner use labour protective clothing and safety gears,60'000'000.00,MNT,2848.63,21089.94,EN
Mongolia,Mining Practice Reform,Enable better occupational and labour safety in ASGM and ensure effective implementation of occupational health and safety norms and standards and reduce injuries and accidents in ASGM sites,"Jointly with local government authority introduce sanitary and hygiene procedure at ASGM sites and solve the problems relate to household solid waste collection, transportation, and disposal and pit toilets",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,Mining Practice Reform,"To monitor and prevent mercury pollution, emissions and releases caused by artisanal and small- scale mining and processing, carry out research on risks and exposures to mercury and reduce mercury contaminated and eroded areas through remediation and neutralization","Conduct environmental monitoring in the mercury contaminated areas where previously neutralization and rehabilitation was done and identify and estimate level of mercury in water, soil and air",300'000'000.00,MNT,2848.63,105449.70,EN
Mongolia,Mining Practice Reform,"To monitor and prevent mercury pollution, emissions and releases caused by artisanal and small- scale mining and processing, carry out research on risks and exposures to mercury and reduce mercury contaminated and eroded areas through remediation and neutralization",Conduct environmental pollution monitoring of mercury contaminated areas in ASGM sites that have potential for illegal and hidden use of mercury and identify affected zones,430'000'000.00,MNT,2848.63,151144.57,EN
Mongolia,Mining Practice Reform,"To monitor and prevent mercury pollution, emissions and releases caused by artisanal and small- scale mining and processing, carry out research on risks and exposures to mercury and reduce mercury contaminated and eroded areas through remediation and neutralization",Conduct mercury inventory every 2 years at national level,200'000'000.00,MNT,2848.63,70299.80,EN
Mongolia,Mining Practice Reform,"To monitor and prevent mercury pollution, emissions and releases caused by artisanal and small- scale mining and processing, carry out research on risks and exposures to mercury and reduce mercury contaminated and eroded areas through remediation and neutralization","Conduct study on best practices to remediate and neutralize areas contaminated by mercury, implement pilot projects and take stepwise measures for remediation and neutralization",2'050'000'000.00,MNT,2848.63,720572.95,EN
Mongolia,Mining Practice Reform,"To monitor and prevent mercury pollution, emissions and releases caused by artisanal and small- scale mining and processing, carry out research on risks and exposures to mercury and reduce mercury contaminated and eroded areas through remediation and neutralization","Maintain the data on the location and size of degraded and eroded land from ASGM, rehabilitation costs, size of rehabilitated areas and expenditure in relevant information database",30'000'000.00,MNT,2848.63,10544.97,EN
Mongolia,Mining Practice Reform,"To monitor and prevent mercury pollution, emissions and releases caused by artisanal and small- scale mining and processing, carry out research on risks and exposures to mercury and reduce mercury contaminated and eroded areas through remediation and neutralization",Promote “Frugal Rehabilitation Methodology” to aimags and soums through target-oriented trainings and implement rehabilitation of areas degraded by ASGM by engaging professional organizations and local communities,2'200'000'000.00,MNT,2848.63,773297.80,EN
Mongolia,Mining Practice Reform,"To monitor and prevent mercury pollution, emissions and releases caused by artisanal and small- scale mining and processing, carry out research on risks and exposures to mercury and reduce mercury contaminated and eroded areas through remediation and neutralization",Take measures to ensure that miners place rehabilitation fees in the Collective fund for rehabilitation,50'000'000.00,MNT,2848.63,17574.95,EN
Mongolia,Mining Practice Reform,To replace and eradicate gold extraction and processing technology and techniques and completely eliminate worst practices that are harmful to human health and environment,"Conduct study on gold extraction and processing technology and techniques, develop feasibility study and investment plan to introduce selected technologies and take measures for introducing technologies in selected soums where hard rock gold mines are heavily concentrated and provide trainings on technology usage and maintenance and processing methods",3'000'000'000.00,MNT,2848.63,1054497.00,EN
Mongolia,Mining Practice Reform,To replace and eradicate gold extraction and processing technology and techniques and completely eliminate worst practices that are harmful to human health and environment,Develop procedures and standards for ASG processing plant operations,30'000'000.00,MNT,2848.63,10544.97,EN
Mongolia,Mining Practice Reform,To replace and eradicate gold extraction and processing technology and techniques and completely eliminate worst practices that are harmful to human health and environment,Implement a policy and actions to restrict use of metal detector in illegal gold mining,20'000'000.00,MNT,2848.63,7029.98,EN
Mongolia,Mining Practice Reform,To replace and eradicate gold extraction and processing technology and techniques and completely eliminate worst practices that are harmful to human health and environment,"Take measures to create economic incentives in support of low environmental impact and mercury free technology technique (including ASG miners' credit and savings cooperatives, bank loans and international projects funding).",560'000'000.00,MNT,2848.63,196839.44,EN
Mongolia,Mining Practice Reform,To replace and eradicate gold extraction and processing technology and techniques and completely eliminate worst practices that are harmful to human health and environment,"Take stepwise measures to detect and stop illegal ASGM activities that use harmful technologies and methods, including mercury use in gold extraction, whole ore amalgamation, burning in open space and buildings in residential areas",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,NAP Management,"Increase engagement of government and non-governmental organizations, educational organizations, industry associations and private sector in initiatives aimed at providing ASG miners with decent work opportunities in economic sectors other than ASGM","Collaborate with the private sector, industry associations and civil society to involve ASG miners, especially women and young people in knowledge and skill building trainings necessary to work in other economic sectors, identify employment opportunities and other related issued that could be solved within Corporate social responsibility of private sector and make collaborative efforts and joint actions for implementation",120'000'000.00,MNT,2848.63,42179.88,EN
Mongolia,NAP Management,"Increase engagement of government and non-governmental organizations, educational organizations, industry associations and private sector in initiatives aimed at providing ASG miners with decent work opportunities in economic sectors other than ASGM","Implement measures targeted to help women miners and single mothers/miners participate in formal and informal education, obtain skills and work experiences needed to work in other economic sectors by providing internships, mentorships and casual and part time work and by finding jobs in economic sectors other than ASGM",130'000'000.00,MNT,2848.63,45694.87,EN
Mongolia,NAP Management,"Increase engagement of government and non-governmental organizations, educational organizations, industry associations and private sector in initiatives aimed at providing ASG miners with decent work opportunities in economic sectors other than ASGM","In collaboration with the international projects targeted to reduce poverty, increase employment opportunities and improve sustainable livelihood of rural community support and co- finance miners' micro business and work in other economic sectors",100'000'000.00,MNT,2848.63,35149.90,EN
Mongolia,NAP Management,"Increase engagement of government and non-governmental organizations, educational organizations, industry associations and private sector in initiatives aimed at providing ASG miners with decent work opportunities in economic sectors other than ASGM","Take measures to enable children and young people, who dropped school, to complete secondary and vocational education, formal and informal education and obtain secondary education and increase access of miners' children to school",0.00,MNT,2848.63,0.00,EN
